XPT,YPT,ZPT,AU_G_T,use,DIST_C
25.0,337.5,187.5,0.49156281,0,15.679
25.0,340.5,187.5,1.31444764,0,12.94
25.0,343.5,187.5,0.64035332,0,10.347
25.0,346.5,187.5,2.70510817,0,8.0408
25.0,349.5,187.5,2.31701088,0,6.3449
25.0,352.5,187.5,1.21339297,0,5.8191
25.0,355.5,187.5,2.00485253,0,6.7428
25.0,358.5,187.5,0.74310416,0,8.6643
25.0,361.5,187.5,1.2094655,0,11.076
25.0,364.5,187.5,2.00240993,0,13.721
25.0,367.5,187.5,2.09704924,0,16.489
25.0,370.5,187.5,1.64257193,0,19.326
25.0,373.5,187.5,2.13849425,0,22.206
25.0,376.5,187.5,2.89535403,0,25.114
25.0,379.5,187.5,2.41656804,0,23.66
25.0,382.5,187.5,2.70193386,0,20.855
25.0,385.5,187.5,3.40030217,0,18.112
25.0,388.5,187.5,2.31688333,0,15.465
25.0,391.5,187.5,2.56511855,0,12.973
25.0,394.5,187.5,2.29477596,0,10.743
25.0,397.5,187.5,1.97913253,0,8.9742
25.0,400.5,187.5,2.38782144,0,7.9786
25.0,403.5,187.5,0.51491803,0,8.0486
25.0,406.5,187.5,0.41150707,0,9.1598
25.0,409.5,187.5,1.21124411,0,11.001
25.0,412.5,187.5,0.4802607,0,13.272
25.0,415.5,187.5,0.40483791,0,15.528
25.0,418.5,187.5,0.74215198,0,14.112
25.0,421.5,187.5,2.40451407,0,13.237
25.0,424.5,187.5,1.2147882,0,13.01
25.0,427.5,187.5,2.53702664,0,13.466
25.0,430.5,187.5,1.71651411,0,14.539
25.0,433.5,187.5,0.64923763,0,16.102
25.0,436.5,187.5,0.41222635,0,13.952
25.0,439.5,187.5,2.00176859,0,12.167
25.0,442.5,187.5,1.9987644,0,10.927
25.0,445.5,187.5,0.78604126,0,10.43
25.0,448.5,187.5,0.71237892,0,10.777
25.0,451.5,187.5,0.32278481,0,11.896
25.0,454.5,187.5,0.60381353,0,13.598
25.0,457.5,187.5,1.0819577,0,15.693
25.0,460.5,187.5,0.40454084,0,18.046
25.0,463.5,187.5,0.48975945,0,20.567
25.0,466.5,187.5,0.40419227,0,23.203
25.0,469.5,187.5,0.4583995,0,25.918
25.0,472.5,187.5,1.31442189,0,27.679
25.0,475.5,187.5,1.29835224,0,24.69
25.0,478.5,187.5,0.49234581,0,21.703
25.0,481.5,187.5,1.78292286,0,18.72
25.0,484.5,187.5,1.03540385,0,15.743
25.0,487.5,187.5,2.15381384,0,12.778
25.0,490.5,187.5,3.59089208,0,9.8341
25.0,493.5,187.5,4.8415575,0,6.9381
25.0,496.5,187.5,2.83995366,0,4.191
25.0,499.5,187.5,2.45701742,0,2.2343
25.0,502.5,187.5,2.01204872,0,3.2279
25.0,505.5,187.5,1.60766411,0,5.8178
25.0,508.5,187.5,1.50484097,0,8.6761
25.0,511.5,187.5,0.67276192,0,11.606
25.0,514.5,187.5,1.02233493,0,14.565
25.0,517.5,187.5,1.21208692,0,17.537
25.0,520.5,187.5,0.71987027,0,20.518
25.0,523.5,187.5,1.98395061,0,23.503
25.0,526.5,187.5,2.70275021,0,25.407
25.0,529.5,187.5,0.51865256,0,23.161
25.0,532.5,187.5,1.00081587,0,21.104
25.0,535.5,187.5,0.41125238,0,19.295
25.0,538.5,187.5,1.17938972,0,17.81
25.0,541.5,187.5,0.49338445,0,16.737
25.0,544.5,187.5,1.30701327,0,16.157
25.0,547.5,187.5,0.85826206,0,16.124
25.0,550.5,187.5,1.93491316,0,16.64
25.0,553.5,187.5,3.07641482,0,17.659
25.0,556.5,187.5,4.0400939,0,19.099
25.0,559.5,187.5,3.42924261,0,20.873
25.0,562.5,187.5,4.23314047,0,22.904
25.0,565.5,187.5,3.11672235,0,21.681
25.0,568.5,187.5,2.69449568,0,19.008
25.0,571.5,187.5,2.87879252,0,16.45
25.0,574.5,187.5,2.83119988,0,14.066
25.0,577.5,187.5,3.12752461,0,11.964
25.0,580.5,187.5,2.76202369,0,10.316
25.0,583.5,187.5,4.10739326,0,9.364
25.0,586.5,187.5,3.60035706,0,9.3251
25.0,589.5,187.5,1.63645947,0,10.209
25.0,592.5,187.5,2.53917623,0,11.811
25.0,595.5,187.5,2.53910279,0,13.884
25.0,598.5,187.5,2.06942201,0,16.25
25.0,601.5,187.5,2.20104718,0,18.797
25.0,604.5,187.5,2.19340038,0,21.462
25.0,607.5,187.5,0.7114895,0,24.205
25.0,610.5,187.5,0.40924379,0,27.003
25.0,613.5,187.5,1.18925703,0,29.84
25.0,616.5,187.5,2.32930732,0,29.571
25.0,619.5,187.5,1.30633307,0,26.703
25.0,622.5,187.5,0.72567225,0,23.867
25.0,625.5,187.5,1.78543806,0,21.077
25.0,628.5,187.5,2.15456605,0,18.353
25.0,631.5,187.5,0.57157832,0,15.729
25.0,634.5,187.5,0.81176692,0,13.267
25.0,637.5,187.5,0.41209728,0,11.072
25.0,640.5,187.5,1.64596343,0,9.3375
25.0,643.5,187.5,2.15879893,0,8.3535
25.0,646.5,187.5,2.70249271,0,8.3888
25.0,649.5,187.5,2.09302378,0,9.4321
25.0,652.5,187.5,2.89677811,0,11.205
25.0,655.5,187.5,0.80604351,0,13.422
25.0,658.5,187.5,1.57360673,0,15.898
25.0,661.5,187.5,0.38796806,0,18.529
25.0,664.5,187.5,0.80750513,0,21.258
25.0,667.5,187.5,1.62551498,0,24.052
25.0,670.5,187.5,1.85068154,0,26.891
25.0,673.5,187.5,2.71099043,0,26.834
25.0,676.5,187.5,1.07081997,0,24.157
25.0,679.5,187.5,0.71891183,0,21.566
25.0,682.5,187.5,0.50012839,0,19.095
25.0,685.5,187.5,0.28464586,0,16.797
25.0,688.5,187.5,0.03008808,0,14.753
25.0,691.5,187.5,1.74181986,0,13.084
25.0,694.5,187.5,2.04372501,0,11.946
25.0,697.5,187.5,1.00643265,0,11.499
25.0,700.5,187.5,0.91234219,0,11.821
25.0,703.5,187.5,1.57040763,0,12.856
25.0,706.5,187.5,0.85808575,0,14.45
25.0,709.5,187.5,2.94492292,0,16.441
25.0,712.5,187.5,1.02322674,0,18.704
25.0,715.5,187.5,2.1596148,0,21.151
25.0,718.5,187.5,1.57241249,0,23.725
25.0,721.5,187.5,1.50332952,0,26.389
25.0,724.5,187.5,0.75958222,0,24.416
25.0,727.5,187.5,1.00684953,0,22.198
25.0,730.5,187.5,0.41203451,0,20.184
25.0,733.5,187.5,0.40995815,0,18.44
25.0,736.5,187.5,2.31657481,0,17.049
25.0,739.5,187.5,0.40579233,0,16.103
25.0,742.5,187.5,0.8022508,0,15.683
25.0,745.5,187.5,0.80547005,0,15.83
25.0,748.5,187.5,2.14865828,0,16.529
25.0,1.5,190.5,0.72438508,0,25.428
25.0,4.5,190.5,1.56140208,0,25.46
25.0,7.5,190.5,0.90117711,0,25.843
25.0,10.5,190.5,2.00634241,0,26.561
25.0,13.5,190.5,0.40315077,0,27.588
25.0,16.5,190.5,1.57124543,0,28.892
25.0,19.5,190.5,2.06716895,0,30.436
25.0,22.5,190.5,0.38962752,0,31.967
25.0,25.5,190.5,2.350492,0,29.14
25.0,28.5,190.5,2.89742994,0,26.351
25.0,31.5,190.5,3.36854863,0,23.613
25.0,34.5,190.5,2.0957129,0,20.948
25.0,37.5,190.5,1.85168147,0,18.386
25.0,40.5,190.5,1.53262269,0,15.977
25.0,43.5,190.5,2.51387286,0,13.801
25.0,46.5,190.5,2.16580009,0,11.988
25.0,49.5,190.5,2.40647721,0,10.72
25.0,52.5,190.5,0.54288256,0,10.205
25.0,55.5,190.5,0.24100956,0,10.553
25.0,58.5,190.5,1.95317328,0,11.688
25.0,61.5,190.5,0.4919906,0,13.41
25.0,64.5,190.5,1.24120259,0,15.526
25.0,67.5,190.5,1.51954293,0,17.896
25.0,70.5,190.5,0.64720827,0,20.433
25.0,73.5,190.5,1.22738159,0,23.081
25.0,76.5,190.5,1.60050261,0,23.087
25.0,79.5,190.5,0.19789484,0,20.152
25.0,82.5,190.5,0.33365658,0,17.239
25.0,85.5,190.5,0.33825395,0,14.363
25.0,88.5,190.5,0.41063944,0,11.549
25.0,91.5,190.5,2.15261865,0,8.8583
25.0,94.5,190.5,3.05327845,0,6.4469
25.0,97.5,190.5,0.51083159,0,4.7597
25.0,100.5,190.5,0.8569777,0,4.6634
25.0,103.5,190.5,2.00494361,0,6.2321
25.0,106.5,190.5,1.03831148,0,8.5984
25.0,109.5,190.5,2.00172591,0,11.27
25.0,112.5,190.5,0.72769773,0,14.075
25.0,115.5,190.5,0.98668295,0,16.947
25.0,118.5,190.5,1.85205197,0,19.857
25.0,121.5,190.5,3.25038266,0,22.79
25.0,124.5,190.5,2.52257919,0,25.57
25.0,127.5,190.5,2.35616612,0,22.672
25.0,130.5,190.5,2.05532265,0,19.805
25.0,133.5,190.5,2.15999341,0,16.984
25.0,136.5,190.5,2.31623626,0,14.236
25.0,139.5,190.5,1.60247052,0,11.614
25.0,142.5,190.5,0.92410028,0,9.2251
25.0,145.5,190.5,0.30087623,0,7.302
25.0,148.5,190.5,0.68586719,0,6.2877
25.0,151.5,190.5,1.18707061,0,6.6145
25.0,154.5,190.5,1.01339829,0,8.1221
25.0,157.5,190.5,2.33388686,0,10.305
25.0,160.5,190.5,1.42387819,0,12.822
25.0,163.5,190.5,1.56918025,0,15.512
25.0,166.5,190.5,0.80771232,0,18.298
25.0,169.5,190.5,1.62175155,0,21.144
25.0,172.5,190.5,2.50776529,0,24.026
25.0,175.5,190.5,1.85204411,0,26.935
25.0,178.5,190.5,2.76767802,0,27.244
25.0,181.5,190.5,2.50737453,0,24.694
25.0,184.5,190.5,1.30166042,0,22.256
25.0,187.5,190.5,0.86635208,0,19.971
25.0,190.5,190.5,0.81689698,0,17.9
25.0,193.5,190.5,1.69815063,0,16.123
25.0,196.5,190.5,0.40728557,0,14.747
25.0,199.5,190.5,0.38097882,0,13.893
25.0,202.5,190.5,1.58145916,0,13.659
25.0,205.5,190.5,0.41143563,0,14.075
25.0,208.5,190.5,1.28596616,0,15.088
25.0,211.5,190.5,0.32459056,0,16.589
25.0,214.5,190.5,0.74481517,0,18.459
25.0,217.5,190.5,0.19162038,0,20.598
25.0,220.5,190.5,0.74950945,0,22.93
25.0,223.5,190.5,0.40973774,0,25.404
25.0,226.5,190.5,1.87199914,0,23.428
25.0,229.5,190.5,1.65153158,0,20.478
25.0,232.5,190.5,1.23234665,0,17.543
25.0,235.5,190.5,1.07813656,0,14.636
25.0,238.5,190.5,1.30780137,0,11.775
25.0,241.5,190.5,1.31055701,0,9.0044
25.0,244.5,190.5,2.5087719,0,6.4433
25.0,247.5,190.5,2.01247644,0,4.467
25.0,250.5,190.5,2.00737119,0,4.0486
25.0,253.5,190.5,1.90651989,0,5.5524
25.0,256.5,190.5,1.95255923,0,5.0519
25.0,259.5,190.5,1.01868784,0,3.1054
25.0,262.5,190.5,1.94317043,0,3.4301
25.0,265.5,190.5,0.83872503,0,5.6469
25.0,268.5,190.5,0.87039453,0,8.3671
25.0,271.5,190.5,2.08171439,0,11.231
25.0,274.5,190.5,2.37371731,0,14.151
25.0,277.5,190.5,2.00305605,0,17.099
25.0,280.5,190.5,1.59100854,0,20.062
25.0,283.5,190.5,2.89634681,0,23.035
25.0,286.5,190.5,2.05105209,0,24.831
25.0,289.5,190.5,2.04173517,0,23.269
25.0,292.5,190.5,1.49470007,0,22.007
25.0,295.5,190.5,0.46979186,0,21.1
25.0,298.5,190.5,1.3004806,0,20.593
25.0,301.5,190.5,1.51434755,0,20.517
25.0,304.5,190.5,2.40616131,0,20.877
25.0,307.5,190.5,3.84336329,0,21.65
25.0,310.5,190.5,2.05541086,0,22.795
25.0,313.5,190.5,3.51447606,0,24.259
25.0,316.5,190.5,2.65444255,0,25.988
25.0,319.5,190.5,2.31614923,0,27.933
25.0,322.5,190.5,3.61324978,0,29.45
25.0,325.5,190.5,3.6131227,0,27.987
25.0,328.5,190.5,2.00923443,0,25.157
25.0,331.5,190.5,0.61174846,0,22.371
25.0,334.5,190.5,1.73271751,0,19.648
25.0,337.5,190.5,1.93254042,0,17.019
25.0,340.5,190.5,2.29730821,0,14.535
25.0,343.5,190.5,2.41145873,0,12.283
25.0,346.5,190.5,2.49981642,0,10.415
25.0,349.5,190.5,2.50231075,0,9.1693
25.0,352.5,190.5,2.54985738,0,8.8136
25.0,355.5,190.5,2.67674351,0,9.449
25.0,358.5,190.5,1.28535736,0,10.904
25.0,361.5,190.5,2.74648285,0,12.903
25.0,364.5,190.5,2.63682032,0,15.235
25.0,367.5,190.5,3.61452866,0,17.768
25.0,370.5,190.5,2.80228949,0,20.428
25.0,373.5,190.5,2.67802811,0,23.171
25.0,376.5,190.5,2.53932714,0,25.971
25.0,379.5,190.5,2.5391314,0,24.82
25.0,382.5,190.5,2.31633019,0,22.162
25.0,385.5,190.5,1.64453495,0,19.603
25.0,388.5,190.5,2.70274282,0,17.187
25.0,391.5,190.5,2.31615901,0,14.984
25.0,394.5,190.5,2.52998185,0,13.101
25.0,397.5,190.5,2.04429913,0,11.694
25.0,400.5,190.5,2.0643692,0,10.949
25.0,403.5,190.5,1.29668677,0,11
25.0,406.5,190.5,2.8966794,0,11.837
25.0,409.5,190.5,0.412054,0,13.313
25.0,412.5,190.5,2.08186913,0,15.233
25.0,415.5,190.5,0.89200848,0,13.119
25.0,418.5,190.5,1.21479666,0,11.409
25.0,421.5,190.5,0.85512304,0,10.306
25.0,424.5,190.5,1.85054111,0,10.013
25.0,427.5,190.5,0.86594141,0,10.598
25.0,430.5,190.5,0.74065459,0,11.932
25.0,433.5,190.5,0.70634633,0,13.8
25.0,436.5,190.5,0.41183192,0,16.015
25.0,439.5,190.5,1.09694362,0,14.819
25.0,442.5,190.5,3.08355689,0,13.819
25.0,445.5,190.5,2.8981216,0,13.429
25.0,448.5,190.5,2.70335197,0,13.701
25.0,451.5,190.5,1.71216357,0,14.597
25.0,454.5,190.5,0.52728957,0,16.014
25.0,457.5,190.5,1.31330299,0,17.828
25.0,460.5,190.5,0.38899031,0,19.93
25.0,463.5,190.5,0.9904629,0,22.239
25.0,466.5,190.5,1.64378583,0,24.697
25.0,469.5,190.5,0.86519623,0,27.264
25.0,472.5,190.5,1.63882446,0,27.608
25.0,475.5,190.5,0.85656267,0,24.61
25.0,478.5,190.5,0.76775664,0,21.612
25.0,481.5,190.5,1.62082887,0,18.615
25.0,484.5,190.5,2.65318203,0,15.618
25.0,487.5,190.5,2.73328543,0,12.624
25.0,490.5,190.5,2.05513906,0,9.6327
25.0,493.5,190.5,1.57321239,0,6.6495
25.0,496.5,190.5,2.8911171,0,3.6937
25.0,499.5,190.5,1.85049999,1,1.0349
25.0,502.5,190.5,1.85340858,0,2.5492
25.0,505.5,190.5,1.81677353,0,5.4705
25.0,508.5,190.5,1.97860587,0,8.4471
25.0,511.5,190.5,2.06048512,0,11.436
25.0,514.5,190.5,2.50875378,0,14.429
25.0,517.5,190.5,1.61013889,0,17.425
25.0,520.5,190.5,1.15306914,0,20.422
25.0,523.5,190.5,0.49372521,0,23.42
25.0,526.5,190.5,0.85562211,0,26.418
25.0,529.5,190.5,1.96616507,0,25.335
25.0,532.5,190.5,1.31318498,0,23.469
25.0,535.5,190.5,1.65232575,0,21.856
25.0,538.5,190.5,2.00360298,0,20.558
25.0,541.5,190.5,0.86836159,0,19.635
25.0,544.5,190.5,1.56831825,0,19.144
25.0,547.5,190.5,1.54001701,0,19.115
25.0,550.5,190.5,3.6016798,0,19.553
25.0,553.5,190.5,2.90271354,0,20.427
25.0,556.5,190.5,2.67961168,0,21.683
25.0,559.5,190.5,1.91827333,0,23.261
25.0,562.5,190.5,3.08123255,0,25.1
25.0,565.5,190.5,2.67642403,0,23.117
25.0,568.5,190.5,2.67486739,0,20.631
25.0,571.5,190.5,1.21326554,0,18.301
25.0,574.5,190.5,2.6948328,0,16.193
25.0,577.5,190.5,3.41561484,0,14.404
25.0,580.5,190.5,2.5390563,0,13.067
25.0,583.5,190.5,2.5527389,0,12.33
25.0,586.5,190.5,2.54975581,0,12.3
25.0,589.5,190.5,1.69181037,0,12.983
25.0,592.5,190.5,2.81902385,0,14.277
25.0,595.5,190.5,1.70789123,0,16.035
25.0,598.5,190.5,1.64883566,0,18.121
25.0,601.5,190.5,2.4126029,0,20.437
25.0,604.5,190.5,1.37720323,0,22.911
25.0,607.5,190.5,1.52552271,0,25.499
25.0,610.5,190.5,1.31334531,0,28.169
25.0,613.5,190.5,1.57876718,0,30.899
25.0,616.5,190.5,2.32013059,0,30.543
25.0,619.5,190.5,2.90317965,0,27.775
25.0,622.5,190.5,1.55379605,0,25.061
25.0,625.5,190.5,1.49046063,0,22.42
25.0,628.5,190.5,2.0694716,0,19.88
25.0,631.5,190.5,1.78817499,0,17.488
25.0,634.5,190.5,0.87020826,0,15.311
25.0,637.5,190.5,0.33334404,0,13.454
25.0,640.5,190.5,1.46796787,0,12.066
25.0,643.5,190.5,0.11544209,0,11.322
25.0,646.5,190.5,1.64417648,0,11.348
25.0,649.5,190.5,1.50761724,0,12.14
25.0,652.5,190.5,2.31614375,0,13.563
25.0,655.5,190.5,1.85179186,0,15.445
25.0,658.5,190.5,1.97316968,0,17.639
25.0,661.5,190.5,0.49559709,0,20.043
25.0,664.5,190.5,0.73788249,0,22.591
25.0,667.5,190.5,2.22840786,0,25.237
25.0,670.5,190.5,2.05280948,0,27.956
25.0,673.5,190.5,0.5547691,0,25.692
25.0,676.5,190.5,0.09446646,0,22.882
25.0,679.5,190.5,0.42451963,0,20.128
25.0,682.5,190.5,0.63340086,0,17.454
25.0,685.5,190.5,1.20963192,0,14.905
25.0,688.5,190.5,1.21425331,0,12.557
25.0,691.5,190.5,0.86972594,0,10.545
25.0,694.5,190.5,1.45368767,0,9.0954
25.0,697.5,190.5,0.71029454,0,8.4999
25.0,700.5,190.5,0.49270958,0,8.9314
25.0,703.5,190.5,0.41029811,0,10.261
25.0,706.5,190.5,0.85688365,0,12.199
25.0,709.5,190.5,1.02130783,0,14.503
25.0,712.5,190.5,0.41006121,0,17.025
25.0,715.5,190.5,0.11517303,0,19.682
25.0,718.5,190.5,0.41042805,0,22.425
25.0,721.5,190.5,0.26755407,0,25.227
25.0,724.5,190.5,0.8070538,0,26.441
25.0,727.5,190.5,0.29323745,0,24.408
25.0,730.5,190.5,0.51867521,0,22.592
25.0,733.5,190.5,0.35590672,0,21.048
25.0,736.5,190.5,0.39996561,0,19.841
25.0,739.5,190.5,0.56799388,0,19.034
25.0,742.5,190.5,0.74020684,0,18.68
25.0,745.5,190.5,0.99882394,0,18.804
25.0,748.5,190.5,1.07382131,0,19.396
25.0,1.5,193.5,1.03914213,0,28.074
25.0,4.5,193.5,1.41118574,0,28.004
25.0,7.5,193.5,2.01038027,0,28.253
25.0,10.5,193.5,1.422068,0,28.815
25.0,13.5,193.5,0.73644817,0,29.67
25.0,16.5,193.5,0.35967731,0,30.795
25.0,19.5,193.5,0.40876886,0,32.162
25.0,22.5,193.5,1.28873277,0,31.14
25.0,25.5,193.5,2.88855648,0,28.23
25.0,28.5,193.5,0.83719122,0,25.341
25.0,31.5,193.5,1.0148263,0,22.481
25.0,34.5,193.5,1.79003143,0,19.662
25.0,37.5,193.5,0.76992404,0,16.906
25.0,40.5,193.5,2.41148186,0,14.25
25.0,43.5,193.5,2.05314708,0,11.759
25.0,46.5,193.5,0.92599398,0,9.5654
25.0,49.5,193.5,2.02961469,0,7.9196
25.0,52.5,193.5,2.09498358,0,7.2072
25.0,55.5,193.5,1.06642163,0,7.6921
25.0,58.5,193.5,0.73482805,0,9.1865
25.0,61.5,193.5,2.70683146,0,11.297
25.0,64.5,193.5,0.40905511,0,13.742
25.0,67.5,193.5,0.41016394,0,16.373
25.0,70.5,193.5,0.40596333,0,19.112
25.0,73.5,193.5,0.80192995,0,21.921
25.0,76.5,193.5,1.23516011,0,22.699
25.0,79.5,193.5,0.40904132,0,19.706
25.0,82.5,193.5,0.03270251,0,16.716
25.0,85.5,193.5,0.20868033,0,13.73
25.0,88.5,193.5,0.41096097,0,10.751
25.0,91.5,193.5,1.57362998,0,7.7901
25.0,94.5,193.5,0.67619413,0,4.8763
25.0,97.5,193.5,0.23779857,0,2.2069
25.0,100.5,193.5,0.41010001,1,1.9906
25.0,103.5,193.5,0.72613263,0,4.5886
25.0,106.5,193.5,0.7410242,0,7.4931
25.0,109.5,193.5,0.63734287,0,10.452
25.0,112.5,193.5,0.74088949,0,13.429
25.0,115.5,193.5,1.0149163,0,16.414
25.0,118.5,193.5,1.82500184,0,19.404
25.0,121.5,193.5,0.68088824,0,22.397
25.0,124.5,193.5,0.75033468,0,25.391
25.0,127.5,193.5,1.31428385,0,23.674
25.0,130.5,193.5,2.00036883,0,20.944
25.0,133.5,193.5,1.1815865,0,18.3
25.0,136.5,193.5,3.03440356,0,15.783
25.0,139.5,193.5,1.61814141,0,13.465
25.0,142.5,193.5,0.24447513,0,11.468
25.0,145.5,193.5,1.21245527,0,9.987
25.0,148.5,193.5,0.95522171,0,9.2713
25.0,151.5,193.5,0.94055778,0,9.496
25.0,154.5,193.5,2.94341421,0,10.601
25.0,157.5,193.5,0.90640205,0,12.353
25.0,160.5,193.5,2.90526843,0,14.52
25.0,163.5,193.5,3.59537125,0,16.942
25.0,166.5,193.5,2.40605497,0,19.526
25.0,169.5,193.5,0.8177703,0,22.214
25.0,172.5,193.5,4.15001488,0,24.974
25.0,175.5,193.5,2.53334808,0,27.783
25.0,178.5,193.5,2.70357561,0,25.871
25.0,181.5,193.5,3.08235836,0,23.17
25.0,184.5,193.5,3.0384376,0,20.552
25.0,187.5,193.5,1.85065806,0,18.054
25.0,190.5,193.5,0.53187519,0,15.732
25.0,193.5,193.5,0.40815938,0,13.676
25.0,196.5,193.5,1.33561969,0,12.024
25.0,199.5,193.5,0.85824674,0,10.959
25.0,202.5,193.5,0.40323129,0,10.661
25.0,205.5,193.5,0.4905391,0,11.189
25.0,208.5,193.5,0.74411237,0,12.439
25.0,211.5,193.5,1.44769096,0,14.222
25.0,214.5,193.5,0.41188848,0,16.365
25.0,217.5,193.5,0.36016074,0,18.744
25.0,220.5,193.5,0.40318704,0,21.281
25.0,223.5,193.5,0.40913224,0,23.926
25.0,226.5,193.5,0.7305057,0,23.113
25.0,229.5,193.5,2.15259409,0,20.116
25.0,232.5,193.5,2.51579857,0,17.12
25.0,235.5,193.5,1.0992806,0,14.125
25.0,238.5,193.5,0.86143327,0,11.134
25.0,241.5,193.5,2.02663279,0,8.1488
25.0,244.5,193.5,2.09237599,0,5.1808
25.0,247.5,193.5,1.9364388,0,2.2975
25.0,250.5,193.5,1.10380006,1,1.31
25.0,253.5,193.5,0.62056363,0,4.0192
25.0,256.5,193.5,1.49561536,0,6.9707
25.0,259.5,193.5,0.72107017,0,5.9967
25.0,262.5,193.5,0.68091577,0,6.1711
25.0,265.5,193.5,1.75154638,0,7.6291
25.0,268.5,193.5,1.36816025,0,9.8145
25.0,271.5,193.5,2.54014015,0,12.347
25.0,274.5,193.5,1.21435797,0,15.052
25.0,277.5,193.5,1.85051322,0,17.852
25.0,280.5,193.5,2.53631353,0,20.708
25.0,283.5,193.5,2.15367746,0,23.599
25.0,286.5,193.5,2.10407782,0,22.419
25.0,289.5,193.5,1.85265839,0,20.676
25.0,292.5,193.5,0.86509699,0,19.245
25.0,295.5,193.5,0.40302601,0,18.2
25.0,298.5,193.5,2.95987797,0,17.61
25.0,301.5,193.5,2.36073828,0,17.521
25.0,304.5,193.5,3.77472234,0,17.941
25.0,307.5,193.5,2.3465178,0,18.835
25.0,310.5,193.5,1.22494972,0,20.141
25.0,313.5,193.5,2.74877286,0,21.783
25.0,316.5,193.5,1.77007473,0,23.694
25.0,319.5,193.5,2.56945395,0,25.812
25.0,322.5,193.5,3.05362487,0,26.515
25.0,325.5,193.5,2.15580845,0,26.024
25.0,328.5,193.5,1.41938651,0,25.873
25.0,331.5,193.5,0.39977464,0,23.712
25.0,334.5,193.5,1.66429293,0,21.163
25.0,337.5,193.5,2.44603205,0,18.748
25.0,340.5,193.5,2.88133073,0,16.525
25.0,343.5,193.5,2.4676075,0,14.584
25.0,346.5,193.5,3.23932147,0,13.049
25.0,349.5,193.5,2.00645041,0,12.079
25.0,352.5,193.5,1.38376701,0,11.811
25.0,355.5,193.5,2.4088285,0,12.292
25.0,358.5,193.5,1.893332,0,13.443
25.0,361.5,193.5,2.53922963,0,15.11
25.0,364.5,193.5,2.1362555,0,17.144
25.0,367.5,193.5,2.90882373,0,19.43
25.0,370.5,193.5,3.75613093,0,21.889
25.0,373.5,193.5,1.94515181,0,24.469
25.0,376.5,193.5,2.78548884,0,27.135
25.0,379.5,193.5,3.02343321,0,26.272
25.0,382.5,193.5,1.9265579,0,23.777
25.0,385.5,193.5,1.21021724,0,21.412
25.0,388.5,193.5,1.82730889,0,19.225
25.0,391.5,193.5,1.7119478,0,17.284
25.0,394.5,193.5,2.15753126,0,15.68
25.0,397.5,193.5,1.47023571,0,14.525
25.0,400.5,193.5,2.40886712,0,13.932
25.0,403.5,193.5,0.86844897,0,13.972
25.0,406.5,193.5,2.13544607,0,14.64
25.0,409.5,193.5,2.41045189,0,15.858
25.0,412.5,193.5,2.31714749,0,13.456
25.0,415.5,193.5,1.01478755,0,11.005
25.0,418.5,193.5,0.87027711,0,8.8971
25.0,421.5,193.5,0.86758476,0,7.4304
25.0,424.5,193.5,3.5432415,0,7.0189
25.0,427.5,193.5,2.85482907,0,7.8306
25.0,430.5,193.5,0.44808677,0,9.5589
25.0,433.5,193.5,0.35591039,0,11.808
25.0,436.5,193.5,0.74021691,0,14.335
25.0,439.5,193.5,0.86182779,0,17.016
25.0,442.5,193.5,1.8510505,0,16.749
25.0,445.5,193.5,1.88359976,0,16.428
25.0,448.5,193.5,2.50737047,0,16.651
25.0,451.5,193.5,1.01733994,0,17.397
25.0,454.5,193.5,1.56917191,0,18.601
25.0,457.5,193.5,1.00552702,0,20.184
25.0,460.5,193.5,2.70322275,0,22.063
25.0,463.5,193.5,1.6726979,0,24.169
25.0,466.5,193.5,1.85069895,0,26.448
25.0,469.5,193.5,1.21145904,0,28.86
25.0,472.5,193.5,0.42768192,0,27.862
25.0,475.5,193.5,0.73340112,0,24.894
25.0,478.5,193.5,0.49390841,0,21.935
25.0,481.5,193.5,2.0536139,0,18.989
25.0,484.5,193.5,2.68975925,0,16.063
25.0,487.5,193.5,2.70763946,0,13.17
25.0,490.5,193.5,1.21156824,0,10.338
25.0,493.5,193.5,2.72855067,0,7.6351
25.0,496.5,193.5,1.72418332,0,5.2652
25.0,499.5,193.5,1.65467167,0,3.8923
25.0,502.5,193.5,1.51246548,0,4.5363
25.0,505.5,193.5,0.8254419,0,6.6336
25.0,508.5,193.5,2.41370201,0,9.243
25.0,511.5,193.5,2.31638288,0,12.036
25.0,514.5,193.5,1.31232035,0,14.909
25.0,517.5,193.5,2.01944971,0,17.825
25.0,520.5,193.5,1.180583,0,20.764
25.0,523.5,193.5,2.30500484,0,23.719
25.0,526.5,193.5,0.85736978,0,25.517
25.0,529.5,193.5,2.70272827,0,25.717
25.0,532.5,193.5,1.54000318,0,25.965
25.0,535.5,193.5,0.85742223,0,24.518
25.0,538.5,193.5,1.94786727,0,23.368
25.0,541.5,193.5,1.64322686,0,22.56
25.0,544.5,193.5,2.53948426,0,22.134
25.0,547.5,193.5,3.07985806,0,22.109
25.0,550.5,193.5,3.60777116,0,22.489
25.0,553.5,193.5,4.48268604,0,23.252
25.0,556.5,193.5,2.15433288,0,24.364
25.0,559.5,193.5,2.05271649,0,25.778
25.0,562.5,193.5,2.58317852,0,27.266
25.0,565.5,193.5,2.59641147,0,24.834
25.0,568.5,193.5,1.85069609,0,22.539
25.0,571.5,193.5,1.85136187,0,20.427
